-43,41631451,-20,37785086
-46,17360876,-17,74330992
-45,78000012,-22,554
-41,31995,-21,7566
-55,72154,-12,545584
-49,2425597,-25,40320407
-45,906153,-23,223355
-46,42105788,-23,48676066
-47,92328922,-15,8262751
-45,19823542,-22,8110485
-43,17590976,-22,91090189
-47,05289798,-22,90108567
-46,639351,-23,540758
-48,60387984,-27,12553229
-54,29781781,-15,55567256
-46,63684925,-23,60131833
-47,88472549,-20,72067666
-45,92000016,-21,67499997
-50,938343,-28,505054
-47,012428,-22,981538
-49,253831,-16,673418
-46,45506222,-23,53770403
-50,92419545,-27,02413923
-51,18218888,-29,1680628
-46,65097983,-23,56573032
-50,87283471,-21,79710606
-49,49600004,-16,35800004
-43,30990145,-22,78424903
-47,80840395,-21,18212142
-42,1810673,-21,54014695
-43,77832076,-22,87072681
-44,04332102,-19,61903299
-49,3829974,-26,24986942
-45,426939,-20,466066
-46,905414,-22,741094
-46,5526769,-23,62695542
-51,71072384,-17,87897518
-42,861498,-22,747804
-47,07946827,-22,82765488
-49,266288,-25,430137
-46,76234372,-23,62271958
-46,635457,-23,554018
-44,99427575,-12,14797955
-46,22851665,-23,32007653
-46,93750921,-19,59299766
-51,84701814,-21,87358853
-49,2451651,-16,70143129
-47,292114,-22,777456
-47,71563373,-23,10015383
-49,691037,-21,057387
-46,766812,-23,681282
-51,02722882,-30,08272399
-46,63676375,-23,5944516
-48,347887,-10,183875
-47,249575,-21,826322
-38,49048764,-3,735638598
-39,062258,-16,444276
-52,101524,-32,037718
-46,966886,-23,517477
-39,273454,-14,789178
-51,93289775,-23,42268159
-46,53051055,-23,50610937
-46,58414515,-23,58098007
-43,70172916,-22,24553911
-46,66888291,-23,59547838
-46,50735311,-23,56511182
-46,5899369,-23,56460328
-49,29093401,-25,47691922
-46,62334229,-23,46018157
-42,87753345,-20,75553859
-43,103331,-22,898739
-48,20866031,-7,191722866
-46,63947911,-23,61899202
-45,54966252,-22,96178859
-51,18132597,-29,90965985
-43,4398142,-23,01149311
-49,06812687,-26,92011677
-35,747084,-9,55639
-56,08400004,-13,83800004
-49,27046155,-25,42618417
-46,6641098,-23,53253579
-43,96745332,-19,93978464
-47,22243,-23,656504
-47,427647,-23,711637
-48,056661,-15,836014
-48,82884351,-21,75827372
-46,55987343,-23,53234417
-46,64426254,-23,64599477
-34,92109859,-8,168051185
-46,65003708,-23,47279728
-53,344631,-22,2434
-49,21682,-18,417202
-46,776597,-23,612218
-47,95029771,-16,25247295
-47,985038,-16,078906
-52,275944,-27,631049
-43,3096942,-15,8017282
-47,0765106,-22,93340615
-48,10027539,-15,81708417
-43,87097589,-16,74008608
-43,86604634,-16,72175172
-51,071885,0,039386
-49,94987362,-22,21924703
-46,824289,-22,438017
-48,5144626,-27,59130218
-42,14206975,-19,78719237
-44,27609111,-2,50151672
-49,49034435,-16,656573
-49,31288802,-16,68178888
-43,95007131,-19,8629692
-48,624666,-17,741598
-46,58860757,-23,66915756
-49,13520948,-5,350400484
-41,88036204,-22,7470301
-49,08463838,-26,48026278
-38,45769547,-12,97604476
-46,78593526,-23,5530284
-44,88725184,-20,14365165
-46,32087484,-23,39615983
-49,64234009,-27,21529269
-48,560268,-22,495512
-47,672017,-23,283581
-46,724884,-23,586042
-51,14525744,-29,76862761
-42,81812959,-22,91727582
-46,95858304,-22,43453995
-43,92611452,-19,88452696
-43,206414,-22,114573
-49,26834617,-25,43223406
-49,29643541,-16,66719791
-38,52908745,-3,728804351
-38,46522512,-12,98129106
-46,55957398,-23,56250905
-48,49565073,-1,456942478
-48,54479375,-27,58391967
-47,33101132,-22,73768626
-46,551799,-23,697419
-46,848847,-23,496646
-43,93833936,-19,91915762
-40,27206,-20,251069
-46,77854991,-23,52886305
-43,06132921,-21,04750789
-43,17357578,-19,80796039
-45,25095045,-19,73699498
-54,61770813,-20,45989632
-43,17712833,-22,9359748
-45,70691354,-23,10115801
-61,4465249,-11,42577521
-47,21350143,-23,08401262
-47,29317806,-23,2075237
-46,62564317,-23,68712876
-46,56899988,-22,068
-53,79518407,-29,68950256
-46,63574926,-23,55180454
-46,76730716,-23,54118246
-46,80253558,-23,63961041
-46,81544351,-23,83234136
-57,08641889,-29,75896565
-46,69468971,-23,54347981
-49,96813863,-22,18655181
-39,74001231,-17,53763799
-44,03855342,-19,97099267
-48,0626,-16,013395
-46,582513,-23,692169
-46,839466,-23,334587
-46,51491727,-23,63581493
-40,84117653,-14,85551923
-51,2799844,-23,27801748
-43,18135299,-22,89917939
-43,20875659,-22,80545926
-43,9473477,-19,93823357
-43,96503651,-19,97035001
-52,19238747,-29,60819853
-49,484796,-28,933832
-46,532892,-23,667324
-46,52185903,-23,52311753
-47,90031769,-15,73451026
-49,37143936,-28,67659909
-50,15765926,-25,09483839
-47,76220262,-15,90502204
-43,97804568,-19,91501688
-43,551255,-21,457045
-43,22157066,-22,92186291
-48,50499649,-25,51785657
-48,44489832,-22,88914267
-47,881838,-15,719936
-46,62278729,-23,69148272
-51,47015496,-25,39703471
-60,011575,-3,104064
-46,62511684,-23,52319511
-43,04043718,-22,65496546
-47,92847257,-15,8028686
-48,91399972,-20,73958639
-45,544891,-20,022385
-52,11600012,-21,76299999
-44,57558109,-20,07427803
-49,29574053,-25,51787116
-51,07981783,-29,93577927
-46,58498646,-23,46993847
-46,33671738,-23,96689696
-46,66096,-23,554198
-54,26123162,-28,3017327
-48,76942915,-22,35015169
-46,87482618,-17,22182576
-49,25803809,-16,67823259
-46,742955,-23,576871
-37,04471353,-10,95203872
-48,335465,-10,189261
-37,04895513,-10,91168264
-47,62126843,-21,90275799
-51,01053954,-26,77286192
-42,467061,-22,891317
-46,04900004,-19,31100003
-47,21636986,-23,08906048
-50,595847,-17,814632
-43,17681409,-22,90341818
-46,75583043,-23,55768003
-46,63813759,-23,6131083
-48,801168,-22,601087
-63,0241546,-9,913965843
-46,405151,-23,433616
-47,057311,-22,904659
-52,340458,-31,766684
-46,42181126,-23,5398936
-34,87228747,-8,036741176
-44,106412,-22,516618
-46,60970022,-20,72036716
-41,78227732,-22,37681218
-44,29833017,-23,00540342
-46,69426551,-23,50202098
-48,58010852,-27,58766597
-46,7005067,-23,52142684
-42,52508122,-19,47822001
-48,06810095,-15,80442769
-40,49869428,-20,67026105
-38,47986586,-3,79513776
-48,06029825,-16,02314854
-47,45989258,-23,49990518
-46,19427305,-23,5230604
-46,310563,-23,541444
-43,21734829,-22,98372959
-49,29070213,-25,46371114
-43,8277124,-22,46854522
-43,2544829,-22,86553661
-43,31206318,-22,78528227
-34,90207078,-8,11707644
-46,67940183,-23,55854493
-51,181849,-29,918817
-50,07656899,-23,29552733
-46,68606231,-23,67488811
-43,28247435,-22,90288641
-47,76818207,-21,20372223
-54,62534079,-16,47571411
-43,32120137,-23,00394363
-49,22260668,-21,46722682
-43,77346393,-21,22483077
-43,18645058,-22,91480883
-43,2271299,-19,62600606
-43,34393182,-22,93974235
-46,92862353,-23,60429575
-48,96804015,-21,13640437
-43,10844868,-22,90961978
-54,79388131,-22,22621141
-49,26645725,-16,68983743
-49,20457957,-25,53748527
-48,22291651,-21,78234454
-46,67715679,-23,5939087
-50,647063,-23,177713
-46,96096473,-23,4938773
-51,38662443,-22,12344278
-46,57580243,-23,58999986
-57,68824022,-16,06577315
-47,951947,-18,16889
-49,33151694,-24,1129085
-45,53899992,-20,28200004
-47,44730977,-23,54173512
-43,92827419,-19,78700961
-46,57013866,-23,47509468
-44,98431849,-19,87736014
-46,34401393,-23,52446008
-46,73075204,-23,64719913
-52,20500004,-23,184
-50,99556466,-29,93767647
-46,48363886,-23,54207601
-46,66729595,-23,47341917
-53,45640422,-24,95410527
-49,330628,-16,654061
-43,989479,-19,925729
-45,40089518,-23,80181007
-51,367774,-23,311143
-48,63277269,-26,98822927
-41,329793,-21,764261
-42,80128773,-5,070602781
-43,35051789,-21,75883272
-50,622712,-24,325514
-47,893197,-15,848512
-47,40818805,-22,57016246
-43,18207014,-22,90395192
-46,6979926,-23,62176622
-51,90721857,-23,42016455
-46,64094889,-23,54442206
-46,78919058,-24,18419651
-46,629,-24,08699997
-49,62812028,-22,90347797
-49,27546092,-25,43357279
-46,72827829,-23,53015378
-47,89381707,-22,0215998
-46,67294408,-23,5047032
-51,536922,-21,48773
-43,33905938,-22,87256061
-41,889213,-21,20643
-43,285974,-22,786956
-49,52839948,-25,45898544
-46,35130915,-23,47533955
-46,50697311,-23,52449476
-49,25202819,-25,47227711
-49,40705966,-25,59436797
-41,11207578,-20,84844608
-47,88240309,-15,72104032
-48,498934,-27,553852
-46,75628201,-23,40680049
-49,22902533,-25,45141498
-46,57216369,-23,54801277
-49,276933,-25,441047
-47,891855,-15,796072
-47,60696,-16,767949
-46,62739354,-23,62065434
-50,92812536,-20,20895268
-40,254938,-20,196852
-51,133837,-29,685217
-63,87727568,-8,747020751
-52,261523,-15,891891
-35,88493372,-7,216718659
-46,47929878,-23,4899269
-46,585567,-23,593484
-43,22349196,-22,89981151
-49,255509,-25,518334
-42,3338947,-22,86950915
-49,97428587,-20,42287636
-46,74533257,-23,58332017
-50,246682,-20,281269
-46,55139515,-23,70383952
-46,70234504,-22,61083627
-46,64212896,-23,6270301
-56,13787703,-15,64791459
-44,19957619,-19,96221084
-43,48821181,-23,02007645
-46,64527827,-23,54170419
-45,05474903,-22,1158895
-47,18468899,-23,54628865
-46,52858593,-22,59277593
-43,7917603,-20,65792113
-46,98492,-22,706984
-51,70967068,-20,78956127
-48,61477278,-27,59927674
-50,077385,-21,420152
-51,219158,-29,177271
-46,65716501,-23,54479431
-46,57509472,-23,53536045
-43,23204238,-22,92440345
-51,16013614,-23,3099607
-46,75632976,-23,54808954
-46,70678004,-23,6539356
-51,15343539,-27,0064854
-51,503597,-27,173418
-45,96177038,-20,47006482
-46,93243951,-23,54572014
-52,028549,-27,229773
-42,362007,-21,13191
-43,20021163,-22,98438392
-46,65983906,-23,55855075
-43,85043407,-19,98188591
-47,134835,-23,531309
-46,52362324,-23,5963346
-43,894423,-19,627593
-42,032171,-20,253758
-43,9514048,-19,92010101
-47,885436,-15,780595
-47,84403411,-24,49445155
-52,605993,-23,656977
-43,18999325,-22,97608669
-61,92456827,-10,88781087
-43,68153058,-22,92029602
-48,917195,-27,099338
-46,98965846,-20,91756929
-46,31027002,-23,97600203
-51,51710188,-29,16543386
-48,995353,-28,474292
-43,55827072,-22,90293275
-49,29451171,-25,47941943
-46,99692134,-24,32121496
-49,27933074,-25,43432644
-47,479385,-21,855115
-47,06534,-22,908104
-43,55691729,-22,88384852
-46,70921359,-21,30232324
-55,50421649,-11,85596443
-49,26558705,-25,43737284
-46,69443366,-23,5676276
-46,6595989,-23,65109519
-46,65293,-23,536077
-46,77541936,-23,53376824
-48,937728,-20,026744
-48,47905332,-20,94885608
-43,20210524,-22,80148235
-46,64106944,-23,63513043
-50,34171331,-21,29012256
-43,95390272,-19,81563794
-49,259958,-16,659972
-54,58624551,-25,54388339
-44,17283724,-22,54477386
-48,61481704,-27,58301008
-46,99951829,-21,466207
-52,09305936,-32,0324089
-46,99277288,-18,94170296
-52,45527976,-23,07685889
-46,62818835,-23,49679557
-49,4630394,-18,9741211
-56,11238279,-15,58806179
-49,0521935,-22,33935847
-49,38728583,-20,82704167
-46,527499,-23,655532
-46,7071789,-23,63226905
-46,54936727,-23,71159338
-43,34860545,-21,76501724
-46,42182668,-23,88470692
-46,85199984,-23,64900003
-45,947225,-21,428032
-46,8763957,-23,51138734
-43,17738158,-22,89907631
-44,00493802,-19,90082065
-46,65555192,-23,55744685
-47,56085589,-22,40672593
-35,70430899,-9,638109458
-46,771275,-23,53925021
-46,72445994,-23,32820411
-43,17656275,-22,90589287
-46,61487783,-23,60181782
-50,91952934,-17,78933566
-46,83720513,-23,21270921
-49,28143637,-25,43795387
-43,36534463,-22,98900814
-46,83268159,-23,50487851
-43,18260745,-22,94752005
-43,46569503,-22,87565189
-43,05733549,-22,94135384
-47,46837435,-23,4972245
-51,40577592,-22,11725056
-46,49133183,-23,50749847
-46,61811262,-23,61737924
-46,67832754,-23,58325298
-43,11446729,-22,90340645
-43,94678858,-19,92814657
-46,41096664,-23,9978741
-41,94477875,-18,85599724
-41,50815759,-17,86281091
-53,51974406,-26,72792928
-52,61527699,-27,10026818
-44,02085887,-19,97430694
-42,02941,-22,886498
-46,51476993,-18,58443057
-47,095252,-22,908996
-52,37659441,-24,04229633
-51,31546673,-30,10496883
-47,19723374,-22,64455639
-43,93958826,-19,9221861
-53,30619706,-23,76089905
-48,27673962,-18,91956377
-40,487925,-9,384907
-50,51485496,-21,93069433
-46,43038808,-23,46109014
-46,67401836,-23,52720556
-50,32848216,-27,81378348
-46,5754449,-23,542007
-49,34583463,-28,68419593
-56,07384067,-15,61204605
-44,95939454,-22,57660486
-46,73440042,-23,67465084
-48,922657,-23,099362
-43,96732618,-19,84116111
-49,38128643,-20,81193439
-49,86827236,-22,97889801
-60,02459134,-3,078995739
-46,57201104,-23,65415958
-43,18887891,-22,95292193
-46,43942588,-23,49386312
-47,81398739,-21,21000113
-47,21634345,-22,86439607
-46,57115973,-23,61184239
-46,31806684,-23,542184
-42,96882207,-22,41017958
-46,41420601,-23,71093437
-49,06781111,-26,91718993
-50,41682166,-22,66172555
-46,71981527,-23,48787658
-47,649079,-22,70427
-51,15149932,-30,01026236
-51,4361338,-23,41088524
-46,30262114,-23,94212793
-44,881728,-20,14908252
-46,68375629,-23,62413469
-46,64082425,-23,57910509
-57,473144,-14,609943
-43,23689707,-22,92547839
-50,15415896,-25,09558381
-47,897573,-15,811354
-38,947361,-12,242797
-43,17799422,-22,90912829
-45,00236144,-21,24803334
-45,462603,-22,925299
-48,55720189,-22,29650909
-38,51423919,-12,98300794
-46,64441392,-23,57192341
-48,876846,-23,990928
-35,72559282,-9,549474522
-40,63927341,-19,52039702
-43,12491793,-22,89148273
-53,41268017,-24,96079261
-47,45598692,-23,49989949
-38,67096492,-3,740632656
-49,51128124,-23,38785507
-51,03045992,-21,71929708
-34,8783542,-7,938914407
-35,70911701,-9,641699645
-46,96849571,-22,87768348
-48,62548266,-27,55259361
-54,40531829,-25,43593185
-36,8373594,-10,20816422
-49,23594728,-16,82286833
-35,70355906,-9,636701955
0,0
-49,65585044,-22,20895763
-47,48657634,-1,594096917
-48,91299289,-27,07153447
-49,16745163,-28,27602355
-35,77417248,-8,238628326
-52,53704166,-25,85641645
-44,19886157,-2,554181521
-35,72559282,-9,549474522
-53,21621593,-17,31375268
-49,71827838,-24,25776655
-46,5623764,-23,54385184
-51,24689393,-30,08366964
-38,52969802,-3,727856221
-38,75981802,-7,85862339
-42,79639766,-5,069067456
-48,50280131,-1,45600002
-34,88743953,-8,060153313
-45,29301918,-20,08727026
-47,92965883,-18,15295923
-48,467104,-22,921481
-38,47596641,-12,86523065
-46,50735311,-23,56511182
-48,22184092,-21,01150457
-49,25818541,-16,73470297
-45,06576057,-23,45031324
-43,91299069,-19,93840933
-35,95877372,-8,27203371
-46,68986696,-23,56608543
-40,49803823,-20,65269136
-46,31218697,-18,99864175
-44,63508546,-20,54029013
-37,27656988,-7,02766906
-48,61692811,-27,0938456
-42,22970841,-3,90700703
-43,93436469,-19,87814689
-48,03802842,-21,0240434
-52,01608522,-28,07058555
-51,0965464,-20,08683026
-51,96539996,-29,49994216
-42,80971822,-5,06483862
-41,95909774,-20,35722382
-54,24954252,-24,08228439
-53,30055037,-24,79984963
-51,549899,-28,9334099
-54,62108379,-20,46492348
-42,10289663,-22,83983684
-54,96318737,-20,94047149
-48,44306062,-1,372548432
-65,34287099,-10,79305619
-42,64587262,-19,53859461
-46,60210464,-21,76239291
-48,46629707,-27,60529238
-55,00596186,-10,23784936
-57,08479555,-29,76032551
-46,62656726,-23,51549592
-53,07177144,-23,78106459
-48,63527352,-26,98542844
-43,36064298,-3,74062604
-48,73972011,-22,07413684
-46,49469016,-23,4590543
-48,60821166,-26,112393
-49,13739697,-3,807884487
-49,29203301,-28,36058185
-49,52484027,-11,80943948
-46,53863063,-23,44448112
-48,44584647,-1,368912199
-43,28581988,-22,64995457
-49,96899411,-14,54899168
-37,79829234,-6,771251044
-50,52222646,-29,83037336
-54,96638041,-15,96487532
-51,10898214,-20,63774596
-52,84774318,-28,72590758
-42,78764939,-5,143223127
-38,45898582,-3,79591502
-46,65852123,-23,53174631
-40,81724428,-21,02828614
-44,59333935,-4,56023612
-63,90500532,-8,765054487
-49,87212276,-18,19333825
-56,08162511,-9,865634945
-46,71612483,-23,58908813
-47,30352206,-21,27636814
-48,47256321,-1,448839859
-46,32146878,-23,96458826
-38,14994845,-7,30405151
-48,12856531,-22,28601326
-46,79817695,-23,56187726
-51,08060506,-30,00329566
-50,83276574,-29,62880955
-42,12862902,-7,019353579
-41,1298631,-20,33334604
-41,90873372,-20,64886902
-61,9556317,-10,87498843
-46,71255505,-23,66688095
-42,22685423,-22,82540962
-47,76942267,-21,02035475
-48,43513885,-1,405293061
-47,03278537,-23,60422683
-44,86153176,-15,94717157
-53,68228999,-29,22844687
-51,19942535,-30,02359476
-47,94186316,-19,74055048
-53,93119802,-27,4557765
-46,6989599,-23,50166114
-34,8845747,-8,062746417
-49,27007967,-25,42305018
-48,3115395,-20,32129182
-34,84133095,-8,006568047
-46,94787179,-22,34434441
-40,40479909,-19,93433475
-38,62824139,-3,773511153
-44,1926489,-2,57409458
-49,65127029,-20,62442918
-48,95404835,-2,945163948
-49,73109551,-29,33658881
-47,02624636,-22,8937545
-46,33232712,-23,46412221
-35,71879193,-9,63733063
-58,18279846,-15,62715508
-49,5181865,-26,25652608
-48,31689981,-18,91034613
-50,84794066,-24,64924368
-47,83631079,-23,04987282
-37,05890446,-10,92979627
-46,85517661,-23,40739953
-38,36799313,-5,071951003
-56,10322159,-15,64848316
-49,26073413,-25,38915761
-59,98354563,-3,029621507
-45,35048705,-21,97525098
-34,91707411,-7,14981013
-48,67852864,-26,74852804
-49,31323085,-25,1914062
-42,85113195,-22,71181217
-40,86436663,-4,048131641
-52,35044507,-14,66398018
-36,51901898,-6,261028787
-51,00565758,-29,63623925
-48,39279009,-27,43618229
-42,07892479,-17,84571859
-49,5371024,-25,67872496
-46,33167708,-23,95920787
-60,00726253,-3,071962711
-34,83430558,-7,10555882
-46,63677527,-23,54146281
-43,8840884,-4,454898817
-46,42108046,-23,59364348
-40,37286179,-7,074576137
-46,11896967,-20,97195971
-46,90628244,-17,98922902
-46,36935479,-22,27957136
-49,22380767,-25,29265562
-44,06782475,-19,97538193
-45,40972158,-23,76003894
-38,49086544,-12,94758407
-52,98728625,-26,83755913
-61,98072581,-9,444011263
-48,9679089,-16,29180378
-43,21711679,-12,18345432
-55,86069402,-1,769876556
-46,66917749,-23,6329533
-53,42173428,-24,91548308
-49,80038844,-26,10833243
-39,26723852,-12,95741303
-46,61704743,-23,51766821
-46,72562493,-23,32512804
-50,84841242,-23,36780535
-49,85733277,-21,53898126
-45,12102241,-22,73300153
-52,17155393,-22,53060429
-36,65386031,-9,759648346
-43,45742103,-22,76276505
-46,76435776,-13,03820708
-35,26086075,-5,915136013
-40,3831829,-20,34128884
-49,01978138,-17,30403568
-34,97845663,-7,121569942
-38,98467283,-7,493603668
-42,54010945,-22,30442715
-37,27437971,-7,475490115
-41,02012267,-19,50855917
-43,55705365,-22,71626229
-45,0892137,-21,09355183
-38,4583956,-3,88450676
-44,88333381,-20,1274215
-43,96055465,-19,70084083
-50,06566447,-23,04724093
-38,23654393,-4,130055837
-46,70594328,-23,5239408
-43,02405454,-22,81514182
-49,94515869,-4,24733294
-43,92195497,-19,69109145
-51,99011753,-6,640650133
-46,51402067,-18,58505633
-63,83858599,-10,20618811
-49,24393217,-23,53608051
-37,64155358,-8,088289322
-54,91867304,-30,2563059
-39,29855208,-5,19753414
-38,96803228,-12,25799113
-38,80104288,-3,866824025
-44,49433879,-5,281695043
-40,32096987,-10,50885907
-52,16293338,-13,53013118
-40,25385441,-19,8313915
-46,33284401,-23,96852236
-54,53935566,-21,79949141
-49,24687665,-18,41130373
-51,0873555,-29,58172998
-49,54721167,-14,96670497
-52,37683425,-29,98475975
-59,99079158,-3,122985392
-50,46032504,-21,21031348
-49,63615601,-29,11607464
-47,06514461,-1,746446472
-41,20357228,-20,60284803
-38,34959942,-12,91129593
-48,53305915,-25,81801655
-36,6965966,-8,356345186
-49,28473506,-16,67452147
-46,80422344,-23,58490787
-46,03781286,-23,41319486
-38,47650411,-3,740652422
-38,47965948,-12,97815482
-54,73231933,-2,440310813
-52,53258059,-26,96236459
-46,49286733,-23,55222856
-43,07073101,-22,8137272
-49,06708317,-25,44857253
-53,83461861,-29,0899118
-35,26340816,-5,925844933
-50,17878614,-25,08583055
-49,26916808,-16,69811177
-52,0950806,-23,34482187
-42,51735297,-17,69304479
-46,32756606,-23,95248158
-43,93945979,-19,92242217
-44,05699688,-20,02011878
-38,2209593,-9,401414482
-48,15655841,-1,298059146
-59,99170819,-2,999640073
-48,77678127,-27,68650991
-37,99575339,-9,378606477
-49,82203585,-24,1481002
-54,24396683,-25,34601394
-40,66896006,-5,176514438
-46,63682057,-23,59866305
-53,13464656,-22,93078452
-52,20630407,-28,44899123
-44,24079276,-2,578085737
-44,09056117,-22,50658166
-43,36148165,-4,860934463
-38,52915924,-13,00610523
-40,37813413,-20,3361528
-52,15874533,-14,04966048
-63,88789419,-8,792021301
-38,39495512,-12,78552786
-49,31163766,-25,64971122
-50,03947409,-27,73677428
-52,85042825,-26,35903529
-48,57491246,-25,88223994
-49,8775049,-6,497460252
-56,14338508,-21,48216683
-51,64098513,-23,60007194
-56,38361585,-20,23878381
-35,22716164,-5,823564818
-38,51437988,-12,98330723
-35,22166757,-5,798449017
-43,39815231,-22,76388304
-37,74685543,-6,339949917
-48,54081412,-27,15371302
-51,96380263,-30,11784976
-51,62968338,-29,95966841
-48,62088426,-28,02921978
-40,50217294,-9,395291789
-48,6827581,-26,63310707
-46,73520864,-23,45045672
-40,93596975,-17,08195973
-35,9495901,-8,610118911
-52,81729066,-28,46216173
-60,6779026,2,814936262
-51,66523528,-23,2344731
-39,53863966,-17,03821932
-42,8422014,-5,081115744
-34,88915412,-7,139733904
-49,28368156,-25,42521091
-42,29604985,-4,246302614
-40,30589519,-20,12689139
-51,9809488,-31,36464139
-37,07231879,-10,94738024
-38,39818788,-12,93708699
-41,6790877,-20,77547376
-51,61261402,-27,34423385
-44,19791222,-13,39764923
-44,4583413,-18,3804022
-46,94602891,-23,42462952
-53,74413415,-24,72087966
-34,84630636,-7,084810678
-40,29554259,-20,35131923
-46,63634093,-23,69220139
-36,32911873,-8,66301423
-36,67923614,-9,170509275
-54,11034552,-31,32980454
-38,53624017,-10,83132141
-46,76128277,-23,65035572
-46,63596963,-23,54755695
-45,44673939,-19,15556389
-48,45215991,-1,346956427
-49,2992581,-16,71465161
-46,77209376,-1,06253225
-48,46627172,-1,467497111
-51,37191359,-29,13264216
-46,13884263,-5,816962981
-48,88439994,-1,724644262
-53,17172692,-26,76269751
-52,22785543,-27,88537133
-48,84535531,-26,29082864
-44,43322107,-16,20973277
-38,57085578,-3,769293232
-39,74384079,-17,53844618
-44,73102931,-17,59817537
-42,81691821,-14,92580432
-38,20530661,-6,112479668
-41,7785695,-4,278435318
-49,18311836,-25,40380272
-43,94122547,-19,91886147
-49,29876275,-25,31166855
-40,29537754,-20,29683802
-45,27492117,-20,89398661
-45,13345706,-4,571705705
-49,60102939,-27,41323993
-48,70564958,-18,5920566
-51,89342168,-28,84802749
-44,00782638,-19,80134602
-38,51321393,-12,97283266
-38,50188687,-12,9922239
-50,21872425,-22,78848912
-51,12903176,-29,68881495
-46,46058008,-23,59840903
-35,56514477,-8,199264226
-47,49745074,-18,72523391
-37,11897085,-7,889032243
-41,66747876,-14,20462531
-48,38037447,-19,92374215
-46,53944723,-19,47788315
-41,5147094,-17,86156655
-50,94075841,-17,81756192
-43,70860545,-22,60928436
-44,33943067,-19,9553873
-60,82747029,3,139937718
-38,49645296,-4,09881873
